GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P05150	ARG3	part_of	GO:1903269	ornithine carbamoyltransferase inhibitor complex	ECO:0000353	IPI	PMID:12679340		559292	ComplexPortal		C
UniProtKB	P05317	RPP0	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1927636|PANTHER:PTN000474664|SGD:S000004332|UniProtKB:O24573|UniProtKB:P05388	559292	GO_Central		C
UniProtKB	P05317	RPP0	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000353	IPI	PMID:10404161		559292	ComplexPortal		C
UniProtKB	P05317	RPP0	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:22096102		559292	SGD		C
UniProtKB	P05317	RPP0	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	P05318	RPP1A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1927099|PANTHER:PTN000474938|RGD:621774|SGD:S000002239|SGD:S000002288|UniProtKB:P05386|UniProtKB:P52855	559292	GO_Central		C
UniProtKB	P05318	RPP1A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:22096102		559292	SGD		C
UniProtKB	P05319	RPP2A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:22096102		559292	SGD		C
UniProtKB	P05453	SUP35	part_of	GO:0018444	translation release factor complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000562411|PomBase:SPCC584.04|SGD:S000002579|UniProtKB:P15170	559292	GO_Central		C
UniProtKB	P05453	SUP35	part_of	GO:0018444	translation release factor complex	ECO:0000314	IDA	PMID:34413231		559292	UniProt		C
UniProtKB	P05453	SUP35	part_of	GO:0018444	translation release factor complex	ECO:0000314	IDA	PMID:7556078		559292	SGD		C
UniProtKB	P05453	SUP35	part_of	GO:0018444	translation release factor complex	ECO:0000353	IPI	PMID:9111351		559292	ComplexPortal		C
UniProtKB	P05626	ATP4	part_of	GO:0045259	proton-transporting ATP synthase complex	ECO:0000314	IDA	PMID:18722382		559292	SGD		C
UniProtKB	P05626	ATP4	part_of	GO:0045259	proton-transporting ATP synthase complex	ECO:0005547	NAS	PMID:20691145		559292	ComplexPortal		C
UniProtKB	P05737	RPL7A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98073|PANTHER:PTN000897517|PomBase:SPBC18H10.12c|RGD:735169|SGD:S000003044|SGD:S000006119|UniProtKB:P18124	559292	GO_Central		C
UniProtKB	P05737	RPL7A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05738	RPL9A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1298373|PANTHER:PTN000183647|PomBase:SPCC613.06|RGD:62049|SGD:S000003115|SGD:S000005011|UniProtKB:P32969	559292	GO_Central		C
UniProtKB	P05738	RPL9A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05739	RPL6B	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:108057|PANTHER:PTN000076315|PomBase:SPCC622.18|RGD:619826|SGD:S000004440|SGD:S000004538|UniProtKB:Q02878	559292	GO_Central		C
UniProtKB	P05739	RPL6B	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05740	RPL17A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000174131|PomBase:SPBC2F12.04|RGD:1303019|SGD:S000001663|SGD:S000003713|UniProtKB:P18621	559292	GO_Central		C
UniProtKB	P05740	RPL17A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05740	RPL17A	part_of	GO:0030687	preribosome, large subunit precursor	ECO:0000314	IDA	PMID:23268442		559292	SGD		C
UniProtKB	P05743	RPL26A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:106022|PANTHER:PTN000124940|PomBase:SPBC29B5.03c|RGD:1310607|SGD:S000003266|SGD:S000004336|UniProtKB:P61254	559292	GO_Central		C
UniProtKB	P05743	RPL26A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05743	RPL26A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:9672752		559292	SGD		C
UniProtKB	P05744	RPL33A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1928894|PANTHER:PTN000096770|PomBase:SPBC1921.01c|RGD:628793|SGD:S000005760|SGD:S000006064|UniProtKB:P18077	559292	GO_Central		C
UniProtKB	P05744	RPL33A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05745	RPL36A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000012121|PomBase:SPBC405.07|RGD:62085|SGD:S000004807|SGD:S000006438|UniProtKB:Q8I713|UniProtKB:Q9Y3U8	559292	GO_Central		C
UniProtKB	P05745	RPL36A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05747	RPL29	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:99687|PANTHER:PTN000306390|PomBase:SPBC776.01|RGD:62069|SGD:S000006437|UniProtKB:P47914	559292	GO_Central		C
UniProtKB	P05747	RPL29	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000353	IPI	PMID:10404161		559292	ComplexPortal		C
UniProtKB	P05747	RPL29	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05748	RPL15A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1913730|PANTHER:PTN000217960|PomBase:SPAC1783.08c|RGD:621181|SGD:S000004019|SGD:S000004728|UniProtKB:P61313	559292	GO_Central		C
UniProtKB	P05748	RPL15A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:6814480		559292	SGD		C
UniProtKB	P05749	RPL22A	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000314	IDA	PMID:6814480		559292	SGD		C
UniProtKB	P05750	RPS3	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1350917|PANTHER:PTN000205057|PomBase:SPBC16G5.14c|RGD:619888|SGD:S000005122|UniProtKB:P0A7V3|UniProtKB:P23396|UniProtKB:Q0Z8U2|UniProtKB:Q8IKH8	559292	GO_Central		C
UniProtKB	P05750	RPS3	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000353	IPI	PMID:10404161		559292	ComplexPortal		C
UniProtKB	P05750	RPS3	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05750	RPS3	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:3533916		559292	SGD		C
UniProtKB	P05750	RPS3	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:385049		559292	SGD		C
UniProtKB	P05750	RPS3	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	P05750	RPS3	part_of	GO:0030688	preribosome, small subunit precursor	ECO:0000314	IDA	PMID:16738661		559292	SGD		C
UniProtKB	P05755	RPS9B	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1924096|PANTHER:PTN000216553|PomBase:SPBC29A3.12|RGD:619889|SGD:S000000393|SGD:S000006002|UniProtKB:P46781	559292	GO_Central		C
UniProtKB	P05755	RPS9B	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:6814480		559292	SGD		C
UniProtKB	P05755	RPS9B	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	P05755	RPS9B	part_of	GO:0032040	small-subunit processome	ECO:0000314	IDA	PMID:15590835		559292	SGD		C
UniProtKB	P05756	RPS13	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:1915302|PANTHER:PTN000223267|PomBase:SPAC6F6.07c|RGD:621027|SGD:S000002471|UniProtKB:P62277|UniProtKB:Q8IDB0	559292	GO_Central		C
UniProtKB	P05756	RPS13	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000353	IPI	PMID:10404161		559292	ComplexPortal		C
UniProtKB	P05756	RPS13	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:2517480		559292	SGD		C
UniProtKB	P05756	RPS13	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:3533916		559292	SGD		C
UniProtKB	P05756	RPS13	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:6814480		559292	SGD		C
UniProtKB	P05756	RPS13	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	P05759	RPS31	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000353	IPI	PMID:10404161		559292	ComplexPortal		C
UniProtKB	P05759	RPS31	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:18782943		559292	SGD		C
UniProtKB	P05759	RPS31	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000314	IDA	PMID:385049		559292	SGD		C
UniProtKB	P05986	TPK3	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97592|PANTHER:PTN000682575|PomBase:SPBC106.10|RGD:1310574|RGD:3389|SGD:S000001649|SGD:S000003700|SGD:S000006124|UniProtKB:P17612|dictyBase:DDB_G0283907	559292	GO_Central		C
UniProtKB	P05986	TPK3	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000316	IGI	PMID:3036373	SGD:S000001295	559292	SGD		C
UniProtKB	P05986	TPK3	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0005547	NAS	PMID:3037314		559292	ComplexPortal		C
UniProtKB	P06100	CDC36	part_of	GO:0030015	CCR4-NOT core complex	ECO:0000353	IPI	PMID:10490603	SGD:S000000019,SGD:S000005335	559292	SGD		C
UniProtKB	P06100	CDC36	part_of	GO:0030015	CCR4-NOT core complex	ECO:0000353	IPI	PMID:21669201		559292	ComplexPortal		C
UniProtKB	P06102	NOT3	part_of	GO:0030015	CCR4-NOT core complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000595684|PomBase:SPAC1B3.05|PomBase:SPCC4G3.15c|SGD:S000001300|SGD:S000006276	559292	GO_Central		C
UniProtKB	P06102	NOT3	part_of	GO:0030015	CCR4-NOT core complex	ECO:0000353	IPI	PMID:10490603	SGD:S000000019,SGD:S000005335	559292	SGD		C
UniProtKB	P06102	NOT3	part_of	GO:0030015	CCR4-NOT core complex	ECO:0000353	IPI	PMID:21669201		559292	ComplexPortal		C
UniProtKB	P06103	PRT1	part_of	GO:0005852	eukaryotic translation initiation factor 3 complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:106478|PANTHER:PTN000362658|PomBase:SPAC25G10.08|SGD:S000005888|UniProtKB:P55884	559292	GO_Central		C
UniProtKB	P06103	PRT1	part_of	GO:0005852	eukaryotic translation initiation factor 3 complex	ECO:0000353	IPI	PMID:23105002		559292	ComplexPortal		C
UniProtKB	P06103	PRT1	part_of	GO:0005852	eukaryotic translation initiation factor 3 complex	ECO:0000314	IDA	PMID:9660829		559292	SGD		C
UniProtKB	P06103	PRT1	part_of	GO:0005852	eukaryotic translation initiation factor 3 complex	ECO:0000353	IPI	PMID:9660829	SGD:S000002837	559292	SGD		C
UniProtKB	P06103	PRT1	part_of	GO:0005852	eukaryotic translation initiation factor 3 complex	ECO:0000353	IPI	PMID:9660829	SGD:S000004754	559292	SGD		C
UniProtKB	P06103	PRT1	part_of	GO:0005852	eukaryotic translation initiation factor 3 complex	ECO:0000314	IDA	PMID:9671501		559292	SGD		C
UniProtKB	P06103	PRT1	part_of	GO:0033290	eukaryotic 48S preinitiation complex	ECO:0000314	IDA	PMID:17242201		559292	SGD		C
UniProtKB	P06103	PRT1	part_of	GO:0043614	multi-eIF complex	ECO:0000314	IDA	PMID:11018020		559292	SGD		C
UniProtKB	P06103	PRT1	part_of	GO:0043614	multi-eIF complex	ECO:0000314	IDA	PMID:15838098		559292	SGD		C
UniProtKB	P06104	RAD6	part_of	GO:0033503	HULC complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000630652|PomBase:SPAC18B11.07c|UniProtKB:P49459|UniProtKB:P63146	559292	GO_Central		C
UniProtKB	P06104	RAD6	part_of	GO:0097505	Rad6-Rad18 complex	ECO:0000353	IPI	PMID:7926769		559292	ComplexPortal		C
UniProtKB	P06104	RAD6	part_of	GO:0097505	Rad6-Rad18 complex	ECO:0000314	IDA	PMID:9287349		559292	SGD		C
UniProtKB	P06104	RAD6	part_of	GO:1990303	UBR1-RAD6 ubiquitin ligase complex	ECO:0000353	IPI	PMID:1651502	SGD:S000003416	559292	SGD		C
UniProtKB	P06104	RAD6	part_of	GO:1990303	UBR1-RAD6 ubiquitin ligase complex	ECO:0000353	IPI	PMID:19164530		559292	ComplexPortal		C
UniProtKB	P06104	RAD6	part_of	GO:1990303	UBR1-RAD6 ubiquitin ligase complex	ECO:0000314	IDA	PMID:34789879		559292	UniProt		C
UniProtKB	P06104	RAD6	part_of	GO:1990303	UBR1-RAD6 ubiquitin ligase complex	ECO:0000315	IMP	PMID:8505328		559292	SGD		C
UniProtKB	P06104	RAD6	part_of	GO:1990303	UBR1-RAD6 ubiquitin ligase complex	ECO:0000353	IPI	PMID:8505328	SGD:S000003416	559292	SGD		C
UniProtKB	P06104	RAD6	part_of	GO:1990304	MUB1-RAD6-UBR2 ubiquitin ligase complex	ECO:0000353	IPI	PMID:18070918		559292	ComplexPortal		C
UniProtKB	P06104	RAD6	part_of	GO:1990304	MUB1-RAD6-UBR2 ubiquitin ligase complex	ECO:0000353	IPI	PMID:18070918	SGD:S000004014	559292	SGD		C
UniProtKB	P06104	RAD6	part_of	GO:1990305	RAD6-UBR2 ubiquitin ligase complex	ECO:0000353	IPI	PMID:15504724		559292	ComplexPortal		C
UniProtKB	P06242	KIN28	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000314	IDA	PMID:19818408		559292	SGD		C
UniProtKB	P06242	KIN28	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000353	IPI	PMID:26340423		559292	ComplexPortal		C
UniProtKB	P06242	KIN28	part_of	GO:0005675	transcription factor TFIIH holo complex	ECO:0000314	IDA	PMID:27381459		559292	SGD		C
UniProtKB	P06242	KIN28	part_of	GO:0070985	transcription factor TFIIK complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000624096|PomBase:SPBC19F8.07|SGD:S000002266|UniProtKB:P50613	559292	GO_Central		C
UniProtKB	P06242	KIN28	part_of	GO:0070985	transcription factor TFIIK complex	ECO:0000314	IDA	PMID:11839796		559292	SGD		C
UniProtKB	P06242	KIN28	part_of	GO:0070985	transcription factor TFIIK complex	ECO:0000314	IDA	PMID:11839796		559292	ComplexPortal		C
UniProtKB	P06242	KIN28	part_of	GO:0070985	transcription factor TFIIK complex	ECO:0000314	IDA	PMID:19818408		559292	SGD		C
UniProtKB	P06243	CDC7	part_of	GO:0031431	Dbf4-dependent protein kinase complex	ECO:0000353	IPI	PMID:19013276		559292	ComplexPortal		C
UniProtKB	P06243	CDC7	part_of	GO:0031431	Dbf4-dependent protein kinase complex	ECO:0000314	IDA	PMID:19692334		559292	SGD		C
UniProtKB	P06243	CDC7	part_of	GO:0031431	Dbf4-dependent protein kinase complex	ECO:0000316	IGI	PMID:8474449	SGD:S000002459	559292	SGD		C
UniProtKB	P06243	CDC7	part_of	GO:0031431	Dbf4-dependent protein kinase complex	ECO:0000353	IPI	PMID:8474449	SGD:S000002459	559292	SGD		C
UniProtKB	P06244	TPK1	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97592|PANTHER:PTN000682575|PomBase:SPBC106.10|RGD:1310574|RGD:3389|SGD:S000001649|SGD:S000003700|SGD:S000006124|UniProtKB:P17612|dictyBase:DDB_G0283907	559292	GO_Central		C
UniProtKB	P06244	TPK1	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000314	IDA	PMID:12024012		559292	SGD		C
UniProtKB	P06244	TPK1	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000353	IPI	PMID:12024012	SGD:S000001295	559292	SGD		C
UniProtKB	P06244	TPK1	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000316	IGI	PMID:3036373	SGD:S000001295	559292	SGD		C
UniProtKB	P06244	TPK1	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0005547	NAS	PMID:3037314		559292	ComplexPortal		C
UniProtKB	P06245	TPK2	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:97592|PANTHER:PTN000682575|PomBase:SPBC106.10|RGD:1310574|RGD:3389|SGD:S000001649|SGD:S000003700|SGD:S000006124|UniProtKB:P17612|dictyBase:DDB_G0283907	559292	GO_Central		C
UniProtKB	P06245	TPK2	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000314	IDA	PMID:12024012		559292	SGD		C
UniProtKB	P06245	TPK2	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000353	IPI	PMID:12024012	SGD:S000001295	559292	SGD		C
UniProtKB	P06245	TPK2	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0000316	IGI	PMID:3036373	SGD:S000001295	559292	SGD		C
UniProtKB	P06245	TPK2	part_of	GO:0005952	cAMP-dependent protein kinase complex	ECO:0005547	NAS	PMID:3037314		559292	ComplexPortal		C
UniProtKB	P06367	RPS14A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000318	IBA	GO_REF:0000033	MGI:MGI:98107|PANTHER:PTN000204886|PomBase:SPBC18H10.13|RGD:62025|UniProtKB:A0A5K1K925|UniProtKB:P62263	559292	GO_Central		C
UniProtKB	P06367	RPS14A	part_of	GO:0022627	cytosolic small ribosomal subunit	ECO:0000303	NAS	PMID:9559554		559292	SGD		C
UniProtKB	P06367	RPS14A	part_of	GO:0030686	90S preribosome	ECO:0007005	HDA	PMID:12150911		559292	SGD		C
UniProtKB	P06367	RPS14A	part_of	GO:0032040	small-subunit processome	ECO:0000314	IDA	PMID:15590835		559292	SGD		C
UniProtKB	P06700	SIR2	part_of	GO:0005677	chromatin silencing complex	ECO:0000353	IPI	PMID:15282295		559292	ComplexPortal		C
UniProtKB	P06700	SIR2	part_of	GO:0005677	chromatin silencing complex	ECO:0000314	IDA	PMID:9122169		559292	SGD		C
UniProtKB	P06700	SIR2	part_of	GO:0030869	RENT complex	ECO:0000314	IDA	PMID:10219244		559292	SGD		C
UniProtKB	P06700	SIR2	part_of	GO:0030869	RENT complex	ECO:0000353	IPI	PMID:12923057		559292	ComplexPortal		C
UniProtKB	P06701	SIR3	part_of	GO:0005677	chromatin silencing complex	ECO:0000353	IPI	PMID:15282295		559292	ComplexPortal		C
UniProtKB	P06701	SIR3	part_of	GO:0005677	chromatin silencing complex	ECO:0000314	IDA	PMID:9122169		559292	SGD		C
UniProtKB	P06704	CDC31	part_of	GO:0070390	transcription export complex 2	ECO:0005547	NAS	PMID:14718168		559292	ComplexPortal		C
UniProtKB	P06704	CDC31	part_of	GO:0070390	transcription export complex 2	ECO:0000314	IDA	PMID:15311284		559292	SGD		C
UniProtKB	P06774	HAP2	part_of	GO:0016602	CCAAT-binding factor complex	ECO:0000318	IBA	GO_REF:0000033	FB:FBgn0035993|PANTHER:PTN000290576|RGD:70976|SGD:S000003206|UniProtKB:P23511	559292	GO_Central		C
UniProtKB	P06774	HAP2	part_of	GO:0016602	CCAAT-binding factor complex	ECO:0000353	IPI	PMID:16278450		559292	ComplexPortal		C
UniProtKB	P06774	HAP2	part_of	GO:0016602	CCAAT-binding factor complex	ECO:0000314	IDA	PMID:2832951		559292	SGD		C
UniProtKB	P06774	HAP2	part_of	GO:0016602	CCAAT-binding factor complex	ECO:0000353	IPI	PMID:2832951	SGD:S000000117	559292	SGD		C
UniProtKB	P06777	RAD1	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000015911|PomBase:SPCC970.01|SGD:S000005943|UniProtKB:Q92889	559292	GO_Central		C
UniProtKB	P06777	RAD1	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000353	IPI	PMID:8621533		559292	ComplexPortal		C
UniProtKB	P06777	RAD1	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000353	IPI	PMID:8621533	SGD:S000004560	559292	SGD		C
UniProtKB	P06777	RAD1	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000353	IPI	PMID:8621533	SGD:S000004814	559292	SGD		C
UniProtKB	P06777	RAD1	part_of	GO:1905348	endonuclease complex	ECO:0000353	IPI	PMID:17636031		559292	ComplexPortal		C
UniProtKB	P06777	RAD1	part_of	GO:1905348	endonuclease complex	ECO:0000353	IPI	PMID:23299942		559292	ComplexPortal		C
UniProtKB	P06779	RAD7	part_of	GO:0000113	nucleotide-excision repair factor 4 complex	ECO:0000353	IPI	PMID:10601031		559292	ComplexPortal		C
UniProtKB	P06779	RAD7	part_of	GO:0000113	nucleotide-excision repair factor 4 complex	ECO:0000314	IDA	PMID:9497356		559292	SGD		C
UniProtKB	P06779	RAD7	part_of	GO:0031463	Cul3-RING ubiquitin ligase complex	ECO:0000314	IDA	PMID:16675952		559292	SGD		C
UniProtKB	P06779	RAD7	part_of	GO:0031463	Cul3-RING ubiquitin ligase complex	ECO:0000353	IPI	PMID:16675952		559292	ComplexPortal		C
UniProtKB	P06780	RHO1	part_of	GO:0000148	1,3-beta-D-glucan synthase complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-1812	559292	ComplexPortal		C
UniProtKB	P06780	RHO1	part_of	GO:0000148	1,3-beta-D-glucan synthase complex	ECO:0000314	IDA	PMID:8602515		559292	SGD		C
UniProtKB	P06780	RHO1	part_of	GO:0000148	1,3-beta-D-glucan synthase complex	ECO:0000353	IPI	PMID:8602515		559292	ComplexPortal		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-2800	559292	ComplexPortal		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000314	IDA	PMID:12393914		559292	SGD		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000353	IPI	PMID:22019086		559292	ComplexPortal		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000314	IDA	PMID:2481228		559292	SGD		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000353	IPI	PMID:2481228	SGD:S000003083	559292	SGD		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000353	IPI	PMID:9121458	SGD:S000000829	559292	SGD		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000353	IPI	PMID:9121458	SGD:S000002830	559292	SGD		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000353	IPI	PMID:9121458	SGD:S000003083	559292	SGD		C
UniProtKB	P06782	SNF1	part_of	GO:0031588	nucleotide-activated protein kinase complex	ECO:0000353	IPI	PMID:9121458	SGD:S000003176	559292	SGD		C
UniProtKB	P06787	CMD1	part_of	GO:0031475	myosin V complex	ECO:0005547	NAS	PMID:11381095		559292	ComplexPortal		C
UniProtKB	P06787	CMD1	part_of	GO:0031475	myosin V complex	ECO:0005547	NAS	PMID:16120677		559292	ComplexPortal		C
UniProtKB	P06787	CMD1	part_of	GO:0045160	myosin I complex	ECO:0005546	ISS	GO_REF:0000114	ComplexPortal:CPX-1470	559292	ComplexPortal		C
UniProtKB	P06787	CMD1	part_of	GO:0045160	myosin I complex	ECO:0000353	IPI	PMID:16824951		559292	ComplexPortal		C
UniProtKB	P06838	RAD10	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000353	IPI	PMID:8621533		559292	ComplexPortal		C
UniProtKB	P06838	RAD10	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000353	IPI	PMID:8621533	SGD:S000004814	559292	SGD		C
UniProtKB	P06838	RAD10	part_of	GO:0000110	nucleotide-excision repair factor 1 complex	ECO:0000353	IPI	PMID:8621533	SGD:S000005943	559292	SGD		C
UniProtKB	P06838	RAD10	part_of	GO:1905348	endonuclease complex	ECO:0000353	IPI	PMID:17636031		559292	ComplexPortal		C
